bar,line_id,role,quality,touches,atr,tf,arm,outcome,symbol
5317,4h-R-2648,resistance,89.3,5,4.413508774329835,4h,random,break,XAUUSD.a
658,4h-R-2597,resistance,88.41,6,4.413508774329835,4h,line,break,XAUUSD.a
658,4h-R-2597,resistance,88.41,6,4.413508774329835,4h,placebo,hold,XAUUSD.a
6263,4h-R-2597,resistance,88.41,6,4.413508774329835,4h,random,break,XAUUSD.a
658,4h-R-2649,resistance,87.2,4,4.413508774329835,4h,line,break,XAUUSD.a
658,4h-R-2649,resistance,87.2,4,4.413508774329835,4h,placebo,break,XAUUSD.a
2851,4h-R-2649,resistance,87.2,4,4.413508774329835,4h,random,hold,XAUUSD.a
658,4h-R-2662,resistance,83.7,5,4.413508774329835,4h,line,break,XAUUSD.a
658,4h-R-2662,resistance,83.7,5,4.413508774329835,4h,placebo,break,XAUUSD.a
7910,4h-R-2662,resistance,83.7,5,4.413508774329835,4h,random,hold,XAUUSD.a
669,4h-R-2598,resistance,90.34,7,3.7382962146447385,4h,line,break,XAUUSD.a
669,4h-R-2598,resistance,90.34,7,3.7382962146447385,4h,placebo,break,XAUUSD.a
1514,4h-R-2598,resistance,90.34,7,3.7382962146447385,4h,random,break,XAUUSD.a
669,4h-R-2653,resistance,87.84,5,3.7382962146447385,4h,line,break,XAUUSD.a
669,4h-R-2653,resistance,87.84,5,3.7382962146447385,4h,placebo,hold,XAUUSD.a
2322,4h-R-2653,resistance,87.84,5,3.7382962146447385,4h,random,hold,XAUUSD.a
669,4h-R-2657,resistance,86.79,6,3.7382962146447385,4h,line,hold,XAUUSD.a
669,4h-R-2657,resistance,86.79,6,3.7382962146447385,4h,placebo,break,XAUUSD.a
7929,4h-R-2657,resistance,86.79,6,3.7382962146447385,4h,random,hold,XAUUSD.a
687,4h-S-2984,support,87.04,4,3.474451842053117,4h,line,hold,XAUUSD.a
687,4h-S-2984,support,87.04,4,3.474451842053117,4h,placebo,break,XAUUSD.a
1683,4h-S-2984,support,87.04,4,3.474451842053117,4h,random,break,XAUUSD.a
690,4h-S-2969,support,93.55,5,3.313225472664232,4h,line,hold,XAUUSD.a
690,4h-S-2969,support,93.55,5,3.313225472664232,4h,placebo,break,XAUUSD.a
12805,4h-S-2969,support,93.55,5,3.313225472664232,4h,random,hold,XAUUSD.a
692,4h-S-2970,support,92.75,5,3.2079342085727305,4h,line,hold,XAUUSD.a
692,4h-S-2970,support,92.75,5,3.2079342085727305,4h,placebo,hold,XAUUSD.a
5501,4h-S-2970,support,92.75,5,3.2079342085727305,4h,random,hold,XAUUSD.a
695,4h-R-2657,resistance,84.72,10,3.601152134196145,4h,line,break,XAUUSD.a
695,4h-R-2657,resistance,84.72,10,3.601152134196145,4h,placebo,hold,XAUUSD.a
8468,4h-R-2657,resistance,84.72,10,3.601152134196145,4h,random,break,XAUUSD.a
698,4h-R-2655,resistance,88.35,5,3.481603950010551,4h,line,break,XAUUSD.a
698,4h-R-2655,resistance,88.35,5,3.481603950010551,4h,placebo,hold,XAUUSD.a
9032,4h-R-2655,resistance,88.35,5,3.481603950010551,4h,random,break,XAUUSD.a
698,4h-R-2656,resistance,86.55,6,3.481603950010551,4h,line,break,XAUUSD.a
698,4h-R-2656,resistance,86.55,6,3.481603950010551,4h,placebo,break,XAUUSD.a
5493,4h-R-2656,resistance,86.55,6,3.481603950010551,4h,random,break,XAUUSD.a
705,4h-S-3116,support,94.0,4,3.998650974684466,4h,line,break,XAUUSD.a
705,4h-S-3116,support,94.0,4,3.998650974684466,4h,placebo,break,XAUUSD.a
11929,4h-S-3116,support,94.0,4,3.998650974684466,4h,random,break,XAUUSD.a
705,4h-S-2969,support,92.01,8,3.998650974684466,4h,line,break,XAUUSD.a
705,4h-S-2969,support,92.01,8,3.998650974684466,4h,placebo,break,XAUUSD.a
9728,4h-S-2969,support,92.01,8,3.998650974684466,4h,random,break,XAUUSD.a
705,4h-S-2970,support,91.66,7,3.998650974684466,4h,line,break,XAUUSD.a
705,4h-S-2970,support,91.66,7,3.998650974684466,4h,placebo,break,XAUUSD.a
9251,4h-S-2970,support,91.66,7,3.998650974684466,4h,random,break,XAUUSD.a
705,4h-S-2974,support,90.31,7,3.998650974684466,4h,line,break,XAUUSD.a
705,4h-S-2974,support,90.31,7,3.998650974684466,4h,placebo,break,XAUUSD.a
10687,4h-S-2974,support,90.31,7,3.998650974684466,4h,random,hold,XAUUSD.a
705,4h-S-3117,support,79.75,3,3.998650974684466,4h,line,break,XAUUSD.a
705,4h-S-3117,support,79.75,3,3.998650974684466,4h,placebo,break,XAUUSD.a
10877,4h-S-3117,support,79.75,3,3.998650974684466,4h,random,hold,XAUUSD.a
705,4h-S-3120,support,78.9,3,3.998650974684466,4h,line,break,XAUUSD.a
705,4h-S-3120,support,78.9,3,3.998650974684466,4h,placebo,break,XAUUSD.a
12197,4h-S-3120,support,78.9,3,3.998650974684466,4h,random,hold,XAUUSD.a
706,4h-S-2623,support,81.93,5,4.980175905064148,4h,line,hold,XAUUSD.a
706,4h-S-2623,support,81.93,5,4.980175905064148,4h,placebo,break,XAUUSD.a
5799,4h-S-2623,support,81.93,5,4.980175905064148,4h,random,hold,XAUUSD.a
717,4h-S-2623,support,78.4,5,4.84562903358998,4h,line,break,XAUUSD.a
717,4h-S-2623,support,78.4,5,4.84562903358998,4h,placebo,break,XAUUSD.a
288,4h-S-2623,support,78.4,5,4.84562903358998,4h,random,hold,XAUUSD.a
725,4h-S-2624,support,74.4,7,4.441258111869912,4h,line,hold,XAUUSD.a
725,4h-S-2624,support,74.4,7,4.441258111869912,4h,placebo,break,XAUUSD.a
12652,4h-S-2624,support,74.4,7,4.441258111869912,4h,random,hold,XAUUSD.a
728,4h-S-2275,support,75.68,7,4.32954230021071,4h,line,hold,XAUUSD.a
728,4h-S-2275,support,75.68,7,4.32954230021071,4h,placebo,hold,XAUUSD.a
2513,4h-S-2275,support,75.68,7,4.32954230021071,4h,random,break,XAUUSD.a
730,4h-R-3239,resistance,61.5,3,4.372309432324552,4h,line,break,XAUUSD.a
730,4h-R-3239,resistance,61.5,3,4.372309432324552,4h,placebo,hold,XAUUSD.a
4087,4h-R-3239,resistance,61.5,3,4.372309432324552,4h,random,hold,XAUUSD.a
746,4h-S-2275,support,73.75,7,4.025502635866454,4h,line,break,XAUUSD.a
746,4h-S-2275,support,73.75,7,4.025502635866454,4h,placebo,break,XAUUSD.a
7872,4h-S-2275,support,73.75,7,4.025502635866454,4h,random,break,XAUUSD.a
761,4h-S-2276,support,74.75,7,4.125425038394522,4h,line,hold,XAUUSD.a
761,4h-S-2276,support,74.75,7,4.125425038394522,4h,placebo,hold,XAUUSD.a
1192,4h-S-2276,support,74.75,7,4.125425038394522,4h,random,hold,XAUUSD.a
777,4h-R-3488,resistance,92.95,4,4.2855586488756705,4h,line,break,XAUUSD.a
777,4h-R-3488,resistance,92.95,4,4.2855586488756705,4h,placebo,hold,XAUUSD.a
300,4h-R-3488,resistance,92.95,4,4.2855586488756705,4h,random,hold,XAUUSD.a
777,4h-R-3489,resistance,92.65,4,4.2855586488756705,4h,line,break,XAUUSD.a
777,4h-R-3489,resistance,92.65,4,4.2855586488756705,4h,placebo,break,XAUUSD.a
11425,4h-R-3489,resistance,92.65,4,4.2855586488756705,4h,random,break,XAUUSD.a
777,4h-R-3490,resistance,92.4,4,4.2855586488756705,4h,line,break,XAUUSD.a
777,4h-R-3490,resistance,92.4,4,4.2855586488756705,4h,placebo,break,XAUUSD.a
7180,4h-R-3490,resistance,92.4,4,4.2855586488756705,4h,random,break,XAUUSD.a
777,4h-R-3494,resistance,90.35,4,4.2855586488756705,4h,line,break,XAUUSD.a
777,4h-R-3494,resistance,90.35,4,4.2855586488756705,4h,placebo,break,XAUUSD.a
2898,4h-R-3494,resistance,90.35,4,4.2855586488756705,4h,random,break,XAUUSD.a
777,4h-R-3495,resistance,90.0,4,4.2855586488756705,4h,line,break,XAUUSD.a
777,4h-R-3495,resistance,90.0,4,4.2855586488756705,4h,placebo,hold,XAUUSD.a
8142,4h-R-3495,resistance,90.0,4,4.2855586488756705,4h,random,hold,XAUUSD.a
777,4h-R-3497,resistance,89.35,4,4.2855586488756705,4h,line,break,XAUUSD.a
777,4h-R-3497,resistance,89.35,4,4.2855586488756705,4h,placebo,break,XAUUSD.a
5031,4h-R-3497,resistance,89.35,4,4.2855586488756705,4h,random,break,XAUUSD.a
777,4h-R-3498,resistance,88.85,4,4.2855586488756705,4h,line,break,XAUUSD.a
777,4h-R-3498,resistance,88.85,4,4.2855586488756705,4h,placebo,break,XAUUSD.a
547,4h-R-3498,resistance,88.85,4,4.2855586488756705,4h,random,break,XAUUSD.a
777,4h-R-3499,resistance,74.45,3,4.2855586488756705,4h,line,break,XAUUSD.a
777,4h-R-3499,resistance,74.45,3,4.2855586488756705,4h,placebo,break,XAUUSD.a
11997,4h-R-3499,resistance,74.45,3,4.2855586488756705,4h,random,break,XAUUSD.a
778,4h-R-3491,resistance,79.72,3,4.518018745384564,4h,line,break,XAUUSD.a
778,4h-R-3491,resistance,79.72,3,4.518018745384564,4h,placebo,hold,XAUUSD.a
11378,4h-R-3491,resistance,79.72,3,4.518018745384564,4h,random,hold,XAUUSD.a
778,4h-R-3492,resistance,79.47,3,4.518018745384564,4h,line,break,XAUUSD.a
778,4h-R-3492,resistance,79.47,3,4.518018745384564,4h,placebo,hold,XAUUSD.a
11217,4h-R-3492,resistance,79.47,3,4.518018745384564,4h,random,break,XAUUSD.a
778,4h-R-3359,resistance,57.52,3,4.518018745384564,4h,line,break,XAUUSD.a
778,4h-R-3359,resistance,57.52,3,4.518018745384564,4h,placebo,hold,XAUUSD.a
4249,4h-R-3359,resistance,57.52,3,4.518018745384564,4h,random,break,XAUUSD.a
790,4h-R-3271,resistance,79.0,5,4.18611915104809,4h,line,break,XAUUSD.a
790,4h-R-3271,resistance,79.0,5,4.18611915104809,4h,placebo,break,XAUUSD.a
1698,4h-R-3271,resistance,79.0,5,4.18611915104809,4h,random,hold,XAUUSD.a
791,4h-R-3270,resistance,79.43,5,4.132824925973231,4h,line,break,XAUUSD.a
791,4h-R-3270,resistance,79.43,5,4.132824925973231,4h,placebo,hold,XAUUSD.a
10626,4h-R-3270,resistance,79.43,5,4.132824925973231,4h,random,hold,XAUUSD.a
806,4h-S-3634,support,88.13,4,3.8216456808216015,4h,line,break,XAUUSD.a
806,4h-S-3634,support,88.13,4,3.8216456808216015,4h,placebo,hold,XAUUSD.a
5813,4h-S-3634,support,88.13,4,3.8216456808216015,4h,random,hold,XAUUSD.a
811,4h-S-3613,support,94.76,4,3.9398151249652535,4h,line,break,XAUUSD.a
811,4h-S-3613,support,94.76,4,3.9398151249652535,4h,placebo,break,XAUUSD.a
10621,4h-S-3613,support,94.76,4,3.9398151249652535,4h,random,break,XAUUSD.a
814,4h-S-3619,support,87.43,4,4.136211308144558,4h,line,break,XAUUSD.a
814,4h-S-3619,support,87.43,4,4.136211308144558,4h,placebo,hold,XAUUSD.a
10004,4h-S-3619,support,87.43,4,4.136211308144558,4h,random,hold,XAUUSD.a
814,4h-S-3565,support,76.99,3,4.136211308144558,4h,line,break,XAUUSD.a
814,4h-S-3565,support,76.99,3,4.136211308144558,4h,placebo,break,XAUUSD.a
11758,4h-S-3565,support,76.99,3,4.136211308144558,4h,random,hold,XAUUSD.a
814,4h-S-3618,support,74.18,3,4.136211308144558,4h,line,break,XAUUSD.a
814,4h-S-3618,support,74.18,3,4.136211308144558,4h,placebo,hold,XAUUSD.a
5154,4h-S-3618,support,74.18,3,4.136211308144558,4h,random,break,XAUUSD.a
828,4h-R-3768,resistance,88.63,4,3.744500661810202,4h,line,break,XAUUSD.a
828,4h-R-3768,resistance,88.63,4,3.744500661810202,4h,placebo,break,XAUUSD.a
8515,4h-R-3768,resistance,88.63,4,3.744500661810202,4h,random,hold,XAUUSD.a
828,4h-R-3769,resistance,88.33,4,3.744500661810202,4h,line,break,XAUUSD.a
828,4h-R-3769,resistance,88.33,4,3.744500661810202,4h,placebo,hold,XAUUSD.a
6053,4h-R-3769,resistance,88.33,4,3.744500661810202,4h,random,hold,XAUUSD.a
828,4h-R-3770,resistance,88.08,4,3.744500661810202,4h,line,break,XAUUSD.a
828,4h-R-3770,resistance,88.08,4,3.744500661810202,4h,placebo,break,XAUUSD.a
8813,4h-R-3770,resistance,88.08,4,3.744500661810202,4h,random,break,XAUUSD.a
828,4h-R-3772,resistance,87.43,4,3.744500661810202,4h,line,break,XAUUSD.a
828,4h-R-3772,resistance,87.43,4,3.744500661810202,4h,placebo,break,XAUUSD.a
9136,4h-R-3772,resistance,87.43,4,3.744500661810202,4h,random,break,XAUUSD.a
828,4h-R-3773,resistance,73.08,3,3.744500661810202,4h,line,break,XAUUSD.a
828,4h-R-3773,resistance,73.08,3,3.744500661810202,4h,placebo,break,XAUUSD.a
10706,4h-R-3773,resistance,73.08,3,3.744500661810202,4h,random,break,XAUUSD.a
829,4h-R-3761,resistance,93.07,4,3.6891791859666183,4h,line,hold,XAUUSD.a
829,4h-R-3761,resistance,93.07,4,3.6891791859666183,4h,placebo,break,XAUUSD.a
4201,4h-R-3761,resistance,93.07,4,3.6891791859666183,4h,random,break,XAUUSD.a
829,4h-R-3762,resistance,92.72,4,3.6891791859666183,4h,line,hold,XAUUSD.a
829,4h-R-3762,resistance,92.72,4,3.6891791859666183,4h,placebo,break,XAUUSD.a
11554,4h-R-3762,resistance,92.72,4,3.6891791859666183,4h,random,break,XAUUSD.a
829,4h-R-3763,resistance,92.37,4,3.6891791859666183,4h,line,hold,XAUUSD.a
829,4h-R-3763,resistance,92.37,4,3.6891791859666183,4h,placebo,hold,XAUUSD.a
4634,4h-R-3763,resistance,92.37,4,3.6891791859666183,4h,random,break,XAUUSD.a
829,4h-R-3765,resistance,91.57,4,3.6891791859666183,4h,line,break,XAUUSD.a
829,4h-R-3765,resistance,91.57,4,3.6891791859666183,4h,placebo,break,XAUUSD.a
375,4h-R-3765,resistance,91.57,4,3.6891791859666183,4h,random,break,XAUUSD.a
829,4h-R-3766,resistance,90.97,4,3.6891791859666183,4h,line,break,XAUUSD.a
829,4h-R-3766,resistance,90.97,4,3.6891791859666183,4h,placebo,hold,XAUUSD.a
2204,4h-R-3766,resistance,90.97,4,3.6891791859666183,4h,random,break,XAUUSD.a
829,4h-R-3776,resistance,86.17,4,3.6891791859666183,4h,line,hold,XAUUSD.a
829,4h-R-3776,resistance,86.17,4,3.6891791859666183,4h,placebo,break,XAUUSD.a
7517,4h-R-3776,resistance,86.17,4,3.6891791859666183,4h,random,break,XAUUSD.a
836,4h-R-3761,resistance,93.7,5,3.6686647798622927,4h,line,hold,XAUUSD.a
836,4h-R-3761,resistance,93.7,5,3.6686647798622927,4h,placebo,hold,XAUUSD.a
2170,4h-R-3761,resistance,93.7,5,3.6686647798622927,4h,random,break,XAUUSD.a
836,4h-R-3762,resistance,93.35,5,3.6686647798622927,4h,line,hold,XAUUSD.a
836,4h-R-3762,resistance,93.35,5,3.6686647798622927,4h,placebo,hold,XAUUSD.a
3381,4h-R-3762,resistance,93.35,5,3.6686647798622927,4h,random,hold,XAUUSD.a
836,4h-R-3778,resistance,85.85,5,3.6686647798622927,4h,line,hold,XAUUSD.a
836,4h-R-3778,resistance,85.85,5,3.6686647798622927,4h,placebo,hold,XAUUSD.a
7935,4h-R-3778,resistance,85.85,5,3.6686647798622927,4h,random,break,XAUUSD.a
858,4h-R-3818,resistance,86.69,4,5.022159151802751,4h,line,hold,XAUUSD.a
858,4h-R-3818,resistance,86.69,4,5.022159151802751,4h,placebo,hold,XAUUSD.a
1364,4h-R-3818,resistance,86.69,4,5.022159151802751,4h,random,break,XAUUSD.a
858,4h-R-3819,resistance,86.44,4,5.022159151802751,4h,line,hold,XAUUSD.a
858,4h-R-3819,resistance,86.44,4,5.022159151802751,4h,placebo,hold,XAUUSD.a
2573,4h-R-3819,resistance,86.44,4,5.022159151802751,4h,random,break,XAUUSD.a
858,4h-R-3821,resistance,85.79,4,5.022159151802751,4h,line,hold,XAUUSD.a
858,4h-R-3821,resistance,85.79,4,5.022159151802751,4h,placebo,break,XAUUSD.a
8830,4h-R-3821,resistance,85.79,4,5.022159151802751,4h,random,break,XAUUSD.a
872,4h-R-4002,resistance,84.11,4,4.66654383135388,4h,line,break,XAUUSD.a
872,4h-R-4002,resistance,84.11,4,4.66654383135388,4h,placebo,hold,XAUUSD.a
4089,4h-R-4002,resistance,84.11,4,4.66654383135388,4h,random,hold,XAUUSD.a
873,4h-R-3815,resistance,86.23,5,4.672504986257175,4h,line,hold,XAUUSD.a
873,4h-R-3815,resistance,86.23,5,4.672504986257175,4h,placebo,break,XAUUSD.a
4963,4h-R-3815,resistance,86.23,5,4.672504986257175,4h,random,hold,XAUUSD.a
873,4h-R-3818,resistance,84.93,5,4.672504986257175,4h,line,hold,XAUUSD.a
873,4h-R-3818,resistance,84.93,5,4.672504986257175,4h,placebo,hold,XAUUSD.a
9472,4h-R-3818,resistance,84.93,5,4.672504986257175,4h,random,break,XAUUSD.a
873,4h-R-3819,resistance,84.68,5,4.672504986257175,4h,line,hold,XAUUSD.a
873,4h-R-3819,resistance,84.68,5,4.672504986257175,4h,placebo,hold,XAUUSD.a
3310,4h-R-3819,resistance,84.68,5,4.672504986257175,4h,random,break,XAUUSD.a
876,4h-R-3812,resistance,87.99,4,4.645023124929677,4h,line,hold,XAUUSD.a
876,4h-R-3812,resistance,87.99,4,4.645023124929677,4h,placebo,hold,XAUUSD.a
7929,4h-R-3812,resistance,87.99,4,4.645023124929677,4h,random,hold,XAUUSD.a
898,4h-R-3812,resistance,83.76,5,4.918064217737492,4h,line,hold,XAUUSD.a
898,4h-R-3812,resistance,83.76,5,4.918064217737492,4h,placebo,hold,XAUUSD.a
1104,4h-R-3812,resistance,83.76,5,4.918064217737492,4h,random,break,XAUUSD.a
898,4h-R-3815,resistance,82.26,7,4.918064217737492,4h,line,hold,XAUUSD.a
898,4h-R-3815,resistance,82.26,7,4.918064217737492,4h,placebo,break,XAUUSD.a
11674,4h-R-3815,resistance,82.26,7,4.918064217737492,4h,random,break,XAUUSD.a
905,4h-S-4159,support,95.04,4,4.625206568541662,4h,line,break,XAUUSD.a
905,4h-S-4159,support,95.04,4,4.625206568541662,4h,placebo,break,XAUUSD.a
4005,4h-S-4159,support,95.04,4,4.625206568541662,4h,random,hold,XAUUSD.a
905,4h-S-4160,support,94.69,4,4.625206568541662,4h,line,break,XAUUSD.a
905,4h-S-4160,support,94.69,4,4.625206568541662,4h,placebo,hold,XAUUSD.a
12043,4h-S-4160,support,94.69,4,4.625206568541662,4h,random,hold,XAUUSD.a
905,4h-S-4162,support,94.14,4,4.625206568541662,4h,line,break,XAUUSD.a
905,4h-S-4162,support,94.14,4,4.625206568541662,4h,placebo,break,XAUUSD.a
1763,4h-S-4162,support,94.14,4,4.625206568541662,4h,random,break,XAUUSD.a
905,4h-S-4165,support,92.84,4,4.625206568541662,4h,line,break,XAUUSD.a
905,4h-S-4165,support,92.84,4,4.625206568541662,4h,placebo,break,XAUUSD.a
8539,4h-S-4165,support,92.84,4,4.625206568541662,4h,random,hold,XAUUSD.a
910,4h-S-4059,support,89.64,5,4.4566264660066235,4h,line,hold,XAUUSD.a
910,4h-S-4059,support,89.64,5,4.4566264660066235,4h,placebo,hold,XAUUSD.a
1100,4h-S-4059,support,89.64,5,4.4566264660066235,4h,random,hold,XAUUSD.a
911,4h-S-4064,support,82.96,4,4.603296004149008,4h,line,hold,XAUUSD.a
911,4h-S-4064,support,82.96,4,4.603296004149008,4h,placebo,break,XAUUSD.a
11217,4h-S-4064,support,82.96,4,4.603296004149008,4h,random,hold,XAUUSD.a
926,4h-R-4283,resistance,92.75,4,4.214597110275545,4h,line,hold,XAUUSD.a
926,4h-R-4283,resistance,92.75,4,4.214597110275545,4h,placebo,break,XAUUSD.a
4095,4h-R-4283,resistance,92.75,4,4.214597110275545,4h,random,break,XAUUSD.a
926,4h-R-4284,resistance,91.9,4,4.214597110275545,4h,line,break,XAUUSD.a
926,4h-R-4284,resistance,91.9,4,4.214597110275545,4h,placebo,break,XAUUSD.a
11392,4h-R-4284,resistance,91.9,4,4.214597110275545,4h,random,hold,XAUUSD.a
926,4h-R-4285,resistance,91.1,4,4.214597110275545,4h,line,hold,XAUUSD.a
926,4h-R-4285,resistance,91.1,4,4.214597110275545,4h,placebo,hold,XAUUSD.a
2509,4h-R-4285,resistance,91.1,4,4.214597110275545,4h,random,hold,XAUUSD.a
926,4h-R-4286,resistance,76.95,3,4.214597110275545,4h,line,hold,XAUUSD.a
926,4h-R-4286,resistance,76.95,3,4.214597110275545,4h,placebo,break,XAUUSD.a
11547,4h-R-4286,resistance,76.95,3,4.214597110275545,4h,random,hold,XAUUSD.a
931,4h-R-4287,resistance,89.63,5,3.899770435803429,4h,line,hold,XAUUSD.a
931,4h-R-4287,resistance,89.63,5,3.899770435803429,4h,placebo,break,XAUUSD.a
5012,4h-R-4287,resistance,89.63,5,3.899770435803429,4h,random,hold,XAUUSD.a
931,4h-R-4289,resistance,88.68,5,3.899770435803429,4h,line,hold,XAUUSD.a
931,4h-R-4289,resistance,88.68,5,3.899770435803429,4h,placebo,hold,XAUUSD.a
8831,4h-R-4289,resistance,88.68,5,3.899770435803429,4h,random,break,XAUUSD.a
935,4h-R-4334,resistance,94.54,4,4.0546416445486635,4h,line,hold,XAUUSD.a
935,4h-R-4334,resistance,94.54,4,4.0546416445486635,4h,placebo,break,XAUUSD.a
9693,4h-R-4334,resistance,94.54,4,4.0546416445486635,4h,random,break,XAUUSD.a
935,4h-R-4345,resistance,89.79,4,4.0546416445486635,4h,line,hold,XAUUSD.a
935,4h-R-4345,resistance,89.79,4,4.0546416445486635,4h,placebo,break,XAUUSD.a
11325,4h-R-4345,resistance,89.79,4,4.0546416445486635,4h,random,hold,XAUUSD.a
935,4h-R-4289,resistance,88.89,6,4.0546416445486635,4h,line,hold,XAUUSD.a
935,4h-R-4289,resistance,88.89,6,4.0546416445486635,4h,placebo,hold,XAUUSD.a
8986,4h-R-4289,resistance,88.89,6,4.0546416445486635,4h,random,hold,XAUUSD.a
935,4h-R-4290,resistance,88.29,5,4.0546416445486635,4h,line,hold,XAUUSD.a
935,4h-R-4290,resistance,88.29,5,4.0546416445486635,4h,placebo,hold,XAUUSD.a
3092,4h-R-4290,resistance,88.29,5,4.0546416445486635,4h,random,hold,XAUUSD.a
935,4h-R-4291,resistance,87.94,5,4.0546416445486635,4h,line,hold,XAUUSD.a
935,4h-R-4291,resistance,87.94,5,4.0546416445486635,4h,placebo,break,XAUUSD.a
6919,4h-R-4291,resistance,87.94,5,4.0546416445486635,4h,random,hold,XAUUSD.a
935,4h-R-4235,resistance,83.34,5,4.0546416445486635,4h,line,hold,XAUUSD.a
935,4h-R-4235,resistance,83.34,5,4.0546416445486635,4h,placebo,hold,XAUUSD.a
3748,4h-R-4235,resistance,83.34,5,4.0546416445486635,4h,random,break,XAUUSD.a
935,4h-R-3815,resistance,75.6,12,4.0546416445486635,4h,line,hold,XAUUSD.a
935,4h-R-3815,resistance,75.6,12,4.0546416445486635,4h,placebo,break,XAUUSD.a
3560,4h-R-3815,resistance,75.6,12,4.0546416445486635,4h,random,hold,XAUUSD.a
936,4h-R-4349,resistance,88.56,4,3.8821672413666235,4h,line,hold,XAUUSD.a
936,4h-R-4349,resistance,88.56,4,3.8821672413666235,4h,placebo,break,XAUUSD.a
8508,4h-R-4349,resistance,88.56,4,3.8821672413666235,4h,random,hold,XAUUSD.a
950,4h-S-4366,support,91.45,5,4.058812409493551,4h,line,break,XAUUSD.a
950,4h-S-4366,support,91.45,5,4.058812409493551,4h,placebo,break,XAUUSD.a
11944,4h-S-4366,support,91.45,5,4.058812409493551,4h,random,hold,XAUUSD.a
951,4h-S-4358,support,92.15,4,4.503897237386866,4h,line,break,XAUUSD.a
951,4h-S-4358,support,92.15,4,4.503897237386866,4h,placebo,break,XAUUSD.a
750,4h-S-4358,support,92.15,4,4.503897237386866,4h,random,break,XAUUSD.a
951,4h-S-4361,support,90.85,4,4.503897237386866,4h,line,break,XAUUSD.a
951,4h-S-4361,support,90.85,4,4.503897237386866,4h,placebo,hold,XAUUSD.a
10653,4h-S-4361,support,90.85,4,4.503897237386866,4h,random,hold,XAUUSD.a
951,4h-S-4363,support,90.65,5,4.503897237386866,4h,line,break,XAUUSD.a
951,4h-S-4363,support,90.65,5,4.503897237386866,4h,placebo,break,XAUUSD.a
5410,4h-S-4363,support,90.65,5,4.503897237386866,4h,random,hold,XAUUSD.a
952,4h-S-4109,support,81.0,4,4.920047434716371,4h,line,break,XAUUSD.a
952,4h-S-4109,support,81.0,4,4.920047434716371,4h,placebo,hold,XAUUSD.a
13277,4h-S-4109,support,81.0,4,4.920047434716371,4h,random,hold,XAUUSD.a
952,4h-S-4110,support,80.75,5,4.920047434716371,4h,line,hold,XAUUSD.a
952,4h-S-4110,support,80.75,5,4.920047434716371,4h,placebo,hold,XAUUSD.a
1190,4h-S-4110,support,80.75,5,4.920047434716371,4h,random,break,XAUUSD.a
961,4h-S-4111,support,76.75,6,4.304620161090969,4h,line,break,XAUUSD.a
961,4h-S-4111,support,76.75,6,4.304620161090969,4h,placebo,break,XAUUSD.a
10355,4h-S-4111,support,76.75,6,4.304620161090969,4h,random,hold,XAUUSD.a
962,4h-S-4011,support,76.45,4,4.232147292441612,4h,line,break,XAUUSD.a
962,4h-S-4011,support,76.45,4,4.232147292441612,4h,placebo,hold,XAUUSD.a
2650,4h-S-4011,support,76.45,4,4.232147292441612,4h,random,break,XAUUSD.a
993,4h-R-4384,resistance,84.32,6,4.650939902216253,4h,line,hold,XAUUSD.a
993,4h-R-4384,resistance,84.32,6,4.650939902216253,4h,placebo,break,XAUUSD.a
2473,4h-R-4384,resistance,84.32,6,4.650939902216253,4h,random,break,XAUUSD.a
993,4h-R-4385,resistance,79.72,6,4.650939902216253,4h,line,hold,XAUUSD.a
993,4h-R-4385,resistance,79.72,6,4.650939902216253,4h,placebo,hold,XAUUSD.a
4308,4h-R-4385,resistance,79.72,6,4.650939902216253,4h,random,hold,XAUUSD.a
